"Order ID",Date,Product,"Country Code",UnitCost,UnitPrice,SalesQuantity,TotalCost,TotalPrice,TotalProfit,Year,Month,category
1426,23/11/2016,"Ham & Cheese Toastie (Hamburg)",DEU,0.84,4.22,381,321.56,1607.82,1286.26,2016,November,food
1427,24/11/2016,"Almond Croissant (Vancouver)",CAN,0.86,4.31,452,389.62,1948.12,1558.5,2016,November,pastries
1428,25/11/2016,"Tomato Juice (Manchester)",GBR,0.93,4.64,411,381.41,1907.04,1525.63,2016,November,beverages
1429,26/11/2016,"Tea (Birmingham)",GBR,0.59,2.96,486,287.71,1438.56,1150.85,2016,November,beverages
1430,27/11/2016,"Porridge (Geneva)",CHE,0.4,1.98,486,192.46,962.28,769.82,2016,November,food
1431,28/11/2016,"Chocolate Chip Muffin (Birmingham)",GBR,0.83,4.15,186,154.38,771.9,617.52,2016,November,pastries
1432,29/11/2016,"Tuna Melt Panini (Toulouse)",FRA,0.75,3.77,125,94.25,471.25,377,2016,November,food
1433,30/11/2016,"Sparkling Water (Austin)",USA,0.63,3.16,127,80.26,401.32,321.06,2016,November,beverages
1434,01/12/2016,"Fruit Box (Hamburg)",DEU,0.77,3.83,105,80.43,402.15,321.72,2016,December,food
1435,02/12/2016,"Tomato Juice (Stockholm)",SWE,0.53,2.63,169,88.89,444.47,355.58,2016,December,beverages
1436,03/12/2016,"Fruit Box (Dublin)",IRL,0.66,3.3,470,310.2,1551,1240.8,2016,December,food
1437,04/12/2016,"Chocolate Chip Muffin (Toronto)",CAN,0.48,2.4,185,88.8,444,355.2,2016,December,pastries
1438,05/12/2016,"Ham & Cheese Toastie (Dresden)",DEU,0.41,2.03,364,147.78,738.92,591.14,2016,December,food
1439,06/12/2016,"Chocolate Chip Muffin (Birmingham)",GBR,0.53,2.65,336,178.08,890.4,712.32,2016,December,pastries
1440,07/12/2016,"Toast (Edinburgh)",GBR,1.01,5.05,362,365.62,1828.1,1462.48,2016,December,food
1441,08/12/2016,"Chocolate Twist (Dresden)",DEU,0.99,4.96,385,381.92,1909.6,1527.68,2016,December,pastries
1442,09/12/2016,"Almond Croissant (Canberra)",AUS,1.01,5.03,330,331.98,1659.9,1327.92,2016,December,pastries
1443,10/12/2016,"Yoghurt (SÃ¸nderborg)",DNK,0.65,3.26,138,89.98,449.88,359.9,2016,December,food
1444,11/12/2016,"Chicken Salad Sandwich (Kirkland)",USA,0.75,3.73,351,261.85,1309.23,1047.38,2016,December,food
1445,12/12/2016,"Peach Juice (Hamburg)",DEU,0.64,3.18,218,138.65,693.24,554.59,2016,December,beverages
1446,13/12/2016,"Sparkling Water (San Diego)",USA,1.02,5.1,458,467.16,2335.8,1868.64,2016,December,beverages
1447,14/12/2016,"Apple Juice (Austin)",USA,0.43,2.17,378,164.05,820.26,656.21,2016,December,beverages
1448,15/12/2016,"Green Tea (Hamilton)",NZL,1.02,5.1,202,206.04,1030.2,824.16,2016,December,beverages
1449,16/12/2016,"Chicken Salad Sandwich (Toulouse)",FRA,0.59,2.94,246,144.65,723.24,578.59,2016,December,food
1450,17/12/2016,"Granola Bar (Birmingham)",GBR,0.76,3.78,188,142.13,710.64,568.51,2016,December,food
1451,18/12/2016,"Tomato Juice (TromsÃ¸)",NOR,0.47,2.34,170,79.56,397.8,318.24,2016,December,beverages
1452,19/12/2016,"Coffee (Dublin)",IRL,0.79,3.95,281,221.99,1109.95,887.96,2016,December,beverages
1453,20/12/2016,"Chocolate Chip Muffin (Lille)",FRA,0.43,2.14,385,164.78,823.9,659.12,2016,December,pastries
1454,21/12/2016,"Ham & Cheese Toastie (Odense)",DNK,0.59,2.93,316,185.18,925.88,740.7,2016,December,food
1455,22/12/2016,"Porridge (Graz)",AUT,0.53,2.64,254,134.11,670.56,536.45,2016,December,food
1456,23/12/2016,"Ham & Cheese Toastie (Graz)",AUT,0.51,2.56,100,51.2,256,204.8,2016,December,food
1457,24/12/2016,"Tuna Melt Panini (KrakÃ³w)",POL,0.68,3.42,400,273.6,1368,1094.4,2016,December,food
1458,25/12/2016,"Chicken Salad Sandwich (Lille)",FRA,0.63,3.15,474,298.62,1493.1,1194.48,2016,December,food
1459,26/12/2016,"Tomato Juice (Brussels)",BEL,0.64,3.18,374,237.86,1189.32,951.46,2016,December,beverages
1460,27/12/2016,"Fruit Box (Hamilton)",NZL,0.69,3.43,263,180.42,902.09,721.67,2016,December,food
1461,28/12/2016,"Chicken Salad Sandwich (Cardiff)",GBR,0.88,4.41,168,148.18,740.88,592.7,2016,December,food
1462,29/12/2016,"BLT Sandwich (Berlin)",DEU,1.04,5.19,300,311.4,1557,1245.6,2016,December,food
1463,30/12/2016,"Tuna Melt Panini (Dublin)",IRL,1.05,5.25,308,323.4,1617,1293.6,2016,December,food
1464,31/12/2016,"Tomato Juice (San Francisco)",USA,0.84,4.2,104,87.36,436.8,349.44,2016,December,beverages
1465,01/01/2016,"Granola Bar (Sydney)",AUS,1.02,5.09,424,431.63,2158.16,1726.53,2016,January,food
1466,02/01/2016,"Fruit Box (Hamburg)",DEU,0.86,4.29,294,252.25,1261.26,1009.01,2016,January,food
1467,03/01/2016,"Yoghurt (Seattle)",USA,0.64,3.22,172,110.77,553.84,443.07,2016,January,food
1468,04/01/2016,"Apple Juice (Strasbourg)",FRA,1.01,5.03,328,329.97,1649.84,1319.87,2016,January,beverages
1469,05/01/2016,"Green Tea (Melbourne)",AUS,0.43,2.17,103,44.7,223.51,178.81,2016,January,beverages
1470,06/01/2016,"Blueberry Muffin (Stuttgart)",DEU,0.75,3.77,208,156.83,784.16,627.33,2016,January,pastries
1471,07/01/2016,"Lemon & Ginger Tea (Paris)",FRA,0.31,1.53,238,72.83,364.14,291.31,2016,January,beverages
1472,08/01/2016,"Orange Juice (San Francisco)",USA,0.98,4.88,302,294.75,1473.76,1179.01,2016,January,beverages
1473,09/01/2016,"Butter Croissant (Vancouver)",CAN,0.33,1.67,464,154.98,774.88,619.9,2016,January,pastries
1474,10/01/2016,"Orange Juice (Stockholm)",SWE,0.53,2.66,223,118.64,593.18,474.54,2016,January,beverages
1475,11/01/2016,"Still Water (Manchester)",GBR,0.44,2.22,485,215.34,1076.7,861.36,2016,January,beverages
1476,12/01/2016,"Coffee (Potsdam)",DEU,0.46,2.31,183,84.55,422.73,338.18,2016,January,beverages
1477,13/01/2016,"BLT Sandwich (San Diego)",USA,1.04,5.21,210,218.82,1094.1,875.28,2016,January,food
1478,14/01/2016,"Butter Croissant (Galway)",IRL,0.78,3.91,384,300.29,1501.44,1201.15,2016,January,pastries
1479,15/01/2016,"Yoghurt (Sydney)",AUS,1.08,5.42,453,491.05,2455.26,1964.21,2016,January,food
1480,16/01/2016,"Ham & Cheese Toastie (Munich)",DEU,0.9,4.48,159,142.46,712.32,569.86,2016,January,food
1481,17/01/2016,"Chicken Salad Sandwich (Salzburg)",AUT,0.51,2.54,211,107.19,535.94,428.75,2016,January,food
1482,18/01/2016,"Orange Juice (Strasbourg)",FRA,0.31,1.57,477,149.78,748.89,599.11,2016,January,beverages
1483,19/01/2016,"Chocolate Chip Muffin (Hamburg)",DEU,0.89,4.45,299,266.11,1330.55,1064.44,2016,January,pastries
1484,20/01/2016,"Tea (Galway)",IRL,0.81,4.05,382,309.42,1547.1,1237.68,2016,January,beverages
1485,21/01/2016,"Still Water (Geneva)",CHE,0.99,4.94,500,494,2470,1976,2016,January,beverages
1486,22/01/2016,"Porridge (Albuquerque)",USA,0.84,4.18,260,217.36,1086.8,869.44,2016,January,food
1487,23/01/2016,"Ham & Cheese Toastie (San Diego)",USA,0.7,3.5,490,343,1715,1372,2016,January,food
1488,24/01/2016,"Butter Croissant (Kirkland)",USA,0.89,4.46,148,132.02,660.08,528.06,2016,January,pastries
1489,25/01/2016,"Orange Juice (Sydney)",AUS,0.88,4.42,181,160,800.02,640.02,2016,January,beverages
1490,26/01/2016,"Ham & Cheese Toastie (Austin)",USA,0.66,3.29,371,244.12,1220.59,976.47,2016,January,food
1491,27/01/2016,"Peach Juice (Odense)",DNK,0.52,2.59,279,144.52,722.61,578.09,2016,January,beverages
1492,28/01/2016,"Butter Croissant (Southampton)",GBR,0.76,3.8,482,366.32,1831.6,1465.28,2016,January,pastries
1493,29/01/2016,"Granola Bar (Berlin)",DEU,1.08,5.4,415,448.2,2241,1792.8,2016,January,food
1494,30/01/2016,"Peach Juice (Berlin)",DEU,0.71,3.55,431,306.01,1530.05,1224.04,2016,January,beverages
1495,31/01/2016,"Orange Juice (Toronto)",CAN,0.67,3.35,498,333.66,1668.3,1334.64,2016,January,beverages
1496,01/02/2016,"Almond Croissant (San Francisco)",USA,0.51,2.53,427,216.06,1080.31,864.25,2016,February,pastries
1497,02/02/2016,"Chocolate Twist (Sydney)",AUS,0.92,4.59,252,231.34,1156.68,925.34,2016,February,pastries
1498,03/02/2016,"Peach Juice (Boston)",USA,0.75,3.75,160,120,600,480,2016,February,beverages
1499,04/02/2016,"Coffee (Katowice)",POL,0.91,4.54,249,226.09,1130.46,904.37,2016,February,beverages
1500,05/02/2016,"Lemon & Ginger Tea (Auckland)",NZL,0.74,3.71,168,124.66,623.28,498.62,2016,February,beverages
1501,06/02/2016,"Apple Juice (Dublin)",IRL,0.8,4,244,195.2,976,780.8,2016,February,beverages
1502,07/02/2016,"Tomato Juice (Southampton)",GBR,0.58,2.91,307,178.67,893.37,714.7,2016,February,beverages
1503,08/02/2016,"Coffee (Southampton)",GBR,0.65,3.24,378,244.94,1224.72,979.78,2016,February,beverages
1504,09/02/2016,"Tuna Melt Panini (Hamburg)",DEU,1.03,5.16,276,284.83,1424.16,1139.33,2016,February,food
1505,10/02/2016,"Lemon & Ginger Tea (Hamilton)",NZL,0.71,3.54,267,189.04,945.18,756.14,2016,February,beverages
1506,11/02/2016,"Sparkling Water (Hamilton)",NZL,0.55,2.75,136,74.8,374,299.2,2016,February,beverages
1507,12/02/2016,"Fruit Box (Kirkland)",USA,0.79,3.97,496,393.82,1969.12,1575.3,2016,February,food
1508,13/02/2016,"BLT Sandwich (San Francisco)",USA,0.42,2.12,412,174.69,873.44,698.75,2016,February,food
1509,14/02/2016,"BLT Sandwich (Kirkland)",USA,0.38,1.91,404,154.33,771.64,617.31,2016,February,food
1510,15/02/2016,"Chocolate Chip Muffin (Hamilton)",NZL,0.48,2.41,131,63.14,315.71,252.57,2016,February,pastries
1511,16/02/2016,"Butter Croissant (Albuquerque)",USA,0.86,4.31,311,268.08,1340.41,1072.33,2016,February,pastries
1512,17/02/2016,"Porridge (GdaÅ„sk)",POL,0.49,2.44,175,85.4,427,341.6,2016,February,food
1513,18/02/2016,"Orange Juice (Geneva)",CHE,0.45,2.25,189,85.05,425.25,340.2,2016,February,beverages
1514,19/02/2016,"Granola Bar (KrakÃ³w)",POL,0.65,3.27,269,175.93,879.63,703.7,2016,February,food
1515,20/02/2016,"Apple Juice (Manchester)",GBR,0.33,1.67,436,145.62,728.12,582.5,2016,February,beverages
1516,21/02/2016,"Chocolate Twist (Boston)",USA,0.95,4.77,282,269.03,1345.14,1076.11,2016,February,pastries
1517,22/02/2016,"Tuna Melt Panini (Katowice)",POL,0.42,2.12,272,115.33,576.64,461.31,2016,February,food
1518,23/02/2016,"Apple Juice (Auckland)",NZL,0.93,4.66,359,334.59,1672.94,1338.35,2016,February,beverages
1519,24/02/2016,"Almond Croissant (Madison)",USA,0.84,4.2,164,137.76,688.8,551.04,2016,February,pastries
1520,25/02/2016,"Porridge (Copenhagan)",DNK,0.42,2.1,426,178.92,894.6,715.68,2016,February,food
1521,26/02/2016,"Still Water (Toulouse)",FRA,0.55,2.73,197,107.56,537.81,430.25,2016,February,beverages
1522,27/02/2016,"Butter Croissant (GdaÅ„sk)",POL,1.01,5.03,144,144.86,724.32,579.46,2016,February,pastries
1523,28/02/2016,"Lemon & Ginger Tea (Stuttgart)",DEU,0.73,3.64,477,347.26,1736.28,1389.02,2016,February,beverages
1524,29/02/2016,"Cheese & Pickle Sandwich (Geneva)",CHE,0.72,3.6,303,218.16,1090.8,872.64,2016,February,food
1525,01/03/2016,"Butter Croissant (Southampton)",GBR,0.63,3.17,272,172.45,862.24,689.79,2016,March,pastries
1526,02/03/2016,"Chocolate Chip Muffin (Kirkland)",USA,0.47,2.36,325,153.4,767,613.6,2016,March,pastries
1527,03/03/2016,"Apple Juice (London)",GBR,0.84,4.19,277,232.13,1160.63,928.5,2016,March,beverages
1528,04/03/2016,"Chocolate Twist (Berlin)",DEU,0.93,4.65,161,149.73,748.65,598.92,2016,March,pastries
1529,05/03/2016,"Almond Croissant (Vancouver)",CAN,0.3,1.52,468,142.27,711.36,569.09,2016,March,pastries
1530,06/03/2016,"Cheese & Pickle Sandwich (Melbourne)",AUS,0.68,3.41,361,246.2,1231.01,984.81,2016,March,food
1531,07/03/2016,"Tea (Katowice)",POL,0.95,4.77,246,234.68,1173.42,938.74,2016,March,beverages
1532,08/03/2016,"Almond Croissant (Lille)",FRA,0.98,4.92,133,130.87,654.36,523.49,2016,March,pastries
1533,09/03/2016,"Apple Juice (Katowice)",POL,0.35,1.76,210,73.92,369.6,295.68,2016,March,beverages
1534,10/03/2016,"Ham & Cheese Toastie (Lausanne)",CHE,0.83,4.17,148,123.43,617.16,493.73,2016,March,food
1535,11/03/2016,"Still Water (Albuquerque)",USA,0.48,2.42,230,111.32,556.6,445.28,2016,March,beverages
1536,12/03/2016,"Still Water (San Diego)",USA,0.53,2.64,354,186.91,934.56,747.65,2016,March,beverages
1537,13/03/2016,"Toast (Potsdam)",DEU,0.95,4.76,260,247.52,1237.6,990.08,2016,March,food
1538,14/03/2016,"Coffee (Seattle)",USA,0.99,4.96,341,338.27,1691.36,1353.09,2016,March,beverages
1539,15/03/2016,"Porridge (Glasgow)",GBR,0.6,2.98,182,108.47,542.36,433.89,2016,March,food
1540,16/03/2016,"BLT Sandwich (San Diego)",USA,0.63,3.16,156,98.59,492.96,394.37,2016,March,food
1541,17/03/2016,"Green Tea (Dresden)",DEU,0.57,2.86,158,90.38,451.88,361.5,2016,March,beverages
1542,18/03/2016,"Tomato Juice (Strasbourg)",FRA,0.88,4.38,153,134.03,670.14,536.11,2016,March,beverages
1543,19/03/2016,"Fruit Box (Vancouver)",CAN,0.47,2.36,400,188.8,944,755.2,2016,March,food
1544,20/03/2016,"Tomato Juice (Stuttgart)",DEU,0.89,4.43,243,215.3,1076.49,861.19,2016,March,beverages
1545,21/03/2016,"Green Tea (Portland)",USA,1,4.99,103,102.79,513.97,411.18,2016,March,beverages
1546,22/03/2016,"Chicken Fajita Wrap (Strasbourg)",FRA,0.96,4.81,359,345.36,1726.79,1381.43,2016,March,food
1547,23/03/2016,"Peach Juice (Stockholm)",SWE,0.88,4.4,122,107.36,536.8,429.44,2016,March,beverages
1548,24/03/2016,"Tea (Stuttgart)",DEU,0.85,4.25,442,375.7,1878.5,1502.8,2016,March,beverages
1549,25/03/2016,"Chocolate Chip Muffin (Manchester)",GBR,0.97,4.83,219,211.55,1057.77,846.22,2016,March,pastries
1550,26/03/2016,"Porridge (Manchester)",GBR,0.59,2.97,457,271.46,1357.29,1085.83,2016,March,food
1551,27/03/2016,"Tuna Melt Panini (Glasgow)",GBR,0.57,2.83,327,185.08,925.41,740.33,2016,March,food
1552,28/03/2016,"Chocolate Twist (Katowice)",POL,0.84,4.18,446,372.86,1864.28,1491.42,2016,March,pastries
1553,29/03/2016,"Toast (Lille)",FRA,0.46,2.32,398,184.67,923.36,738.69,2016,March,food
1554,30/03/2016,"Orange Juice (Berlin)",DEU,0.51,2.55,478,243.78,1218.9,975.12,2016,March,beverages
1555,31/03/2016,"Chicken Fajita Wrap (Manchester)",GBR,0.88,4.38,425,372.3,1861.5,1489.2,2016,March,food
1556,01/04/2016,"Chocolate Twist (London)",GBR,1.07,5.34,252,269.14,1345.68,1076.54,2016,April,pastries
1557,02/04/2016,"Toast (Graz)",AUT,0.93,4.64,209,193.95,969.76,775.81,2016,April,food
1558,03/04/2016,"Fruit Box (London)",GBR,0.88,4.4,253,222.64,1113.2,890.56,2016,April,food
1559,04/04/2016,"Lemon & Ginger Tea (GdaÅ„sk)",POL,0.4,1.98,247,97.81,489.06,391.25,2016,April,beverages
1560,05/04/2016,"Tomato Juice (Cardiff)",GBR,1.04,5.22,490,511.56,2557.8,2046.24,2016,April,beverages
1561,06/04/2016,"Tomato Juice (Galway)",IRL,0.61,3.03,286,173.32,866.58,693.26,2016,April,beverages
1562,07/04/2016,"Coffee (Vancouver)",CAN,0.53,2.67,199,106.27,531.33,425.06,2016,April,beverages
1563,08/04/2016,"Tomato Juice (Katowice)",POL,0.67,3.35,350,234.5,1172.5,938,2016,April,beverages
1564,09/04/2016,"Apple Juice (Copenhagan)",DNK,1.08,5.41,160,173.12,865.6,692.48,2016,April,beverages
1565,10/04/2016,"Granola Bar (Cardiff)",GBR,1.04,5.22,259,270.4,1351.98,1081.58,2016,April,food
1566,11/04/2016,"Sparkling Water (Austin)",USA,1.04,5.18,221,228.96,1144.78,915.82,2016,April,beverages
1567,12/04/2016,"Cheese & Pickle Sandwich (Auckland)",NZL,0.67,3.34,377,251.84,1259.18,1007.34,2016,April,food
1568,13/04/2016,"Granola Bar (Sydney)",AUS,0.67,3.33,107,71.26,356.31,285.05,2016,April,food
1569,14/04/2016,"Apple Juice (Sydney)",AUS,1.09,5.47,156,170.66,853.32,682.66,2016,April,beverages
1570,15/04/2016,"Butter Croissant (Seattle)",USA,0.32,1.62,286,92.66,463.32,370.66,2016,April,pastries
1571,16/04/2016,"Fruit Box (Salzburg)",AUT,0.44,2.18,169,73.68,368.42,294.74,2016,April,food
1572,17/04/2016,"Chocolate Twist (Canberra)",AUS,0.79,3.96,314,248.69,1243.44,994.75,2016,April,pastries
1573,18/04/2016,"Toast (San Diego)",USA,0.56,2.79,479,267.28,1336.41,1069.13,2016,April,food
1574,19/04/2016,"Green Tea (Portland)",USA,0.58,2.9,363,210.54,1052.7,842.16,2016,April,beverages
1575,20/04/2016,"Chocolate Chip Muffin (Geneva)",CHE,0.57,2.84,229,130.07,650.36,520.29,2016,April,pastries
1576,21/04/2016,"Orange Juice (Graz)",AUT,0.61,3.05,331,201.91,1009.55,807.64,2016,April,beverages
1577,22/04/2016,"Butter Croissant (Dresden)",DEU,0.84,4.22,154,129.98,649.88,519.9,2016,April,pastries
1578,23/04/2016,"Orange Juice (Southampton)",GBR,0.89,4.44,267,237.1,1185.48,948.38,2016,April,beverages
1579,24/04/2016,"Porridge (Lausanne)",CHE,0.84,4.21,333,280.39,1401.93,1121.54,2016,April,food
1580,25/04/2016,"Green Tea (Katowice)",POL,1.02,5.08,462,469.39,2346.96,1877.57,2016,April,beverages
1581,26/04/2016,"Porridge (Paris)",FRA,0.68,3.42,415,283.86,1419.3,1135.44,2016,April,food
1582,27/04/2016,"Tomato Juice (Paris)",FRA,0.96,4.79,225,215.55,1077.75,862.2,2016,April,beverages
1583,28/04/2016,"Almond Croissant (Strasbourg)",FRA,0.38,1.91,500,191,955,764,2016,April,pastries
1584,29/04/2016,"Tuna Melt Panini (SÃ¸nderborg)",DNK,0.87,4.36,141,122.95,614.76,491.81,2016,April,food
1585,30/04/2016,"Cheese & Pickle Sandwich (KrakÃ³w)",POL,0.74,3.68,474,348.86,1744.32,1395.46,2016,April,food
1586,01/05/2016,"Granola Bar (Glasgow)",GBR,0.86,4.31,201,173.26,866.31,693.05,2016,May,food
1587,02/05/2016,"Tea (Edinburgh)",GBR,1.04,5.2,146,151.84,759.2,607.36,2016,May,beverages
1588,03/05/2016,"Chicken Salad Sandwich (Hamilton)",NZL,0.72,3.6,110,79.2,396,316.8,2016,May,food
1589,04/05/2016,"Fruit Box (Potsdam)",DEU,0.95,4.75,141,133.95,669.75,535.8,2016,May,food
1590,05/05/2016,"Coffee (Brussels)",BEL,0.57,2.83,185,104.71,523.55,418.84,2016,May,beverages
1591,06/05/2016,"BLT Sandwich (Birmingham)",GBR,0.9,4.49,439,394.22,1971.11,1576.89,2016,May,food
1592,07/05/2016,"Chocolate Chip Muffin (Cardiff)",GBR,0.5,2.49,277,137.95,689.73,551.78,2016,May,pastries
1593,08/05/2016,"Butter Croissant (San Diego)",USA,0.96,4.79,470,450.26,2251.3,1801.04,2016,May,pastries
1594,09/05/2016,"Toast (Toronto)",CAN,1.03,5.15,463,476.89,2384.45,1907.56,2016,May,food
1595,10/05/2016,"Tuna Melt Panini (Madison)",USA,0.58,2.9,104,60.32,301.6,241.28,2016,May,food
1596,11/05/2016,"Tuna Melt Panini (Odense)",DNK,0.48,2.41,335,161.47,807.35,645.88,2016,May,food
1597,12/05/2016,"Almond Croissant (TromsÃ¸)",NOR,1.06,5.3,395,418.7,2093.5,1674.8,2016,May,pastries
1598,13/05/2016,"Cheese & Pickle Sandwich (Melbourne)",AUS,0.64,3.22,253,162.93,814.66,651.73,2016,May,food
1599,14/05/2016,"Peach Juice (Brussels)",BEL,0.77,3.83,419,320.95,1604.77,1283.82,2016,May,beverages
1600,15/05/2016,"Toast (Brussels)",BEL,1.07,5.37,455,488.67,2443.35,1954.68,2016,May,food
1601,16/05/2016,"Granola Bar (Berlin)",DEU,0.62,3.08,383,235.93,1179.64,943.71,2016,May,food
1602,17/05/2016,"Chicken Salad Sandwich (Paris)",FRA,0.6,3.02,466,281.46,1407.32,1125.86,2016,May,food
1603,18/05/2016,"Tuna Melt Panini (Lausanne)",CHE,1.08,5.38,216,232.42,1162.08,929.66,2016,May,food
1604,19/05/2016,"Tomato Juice (Portland)",USA,1.03,5.15,389,400.67,2003.35,1602.68,2016,May,beverages
1605,20/05/2016,"Almond Croissant (TromsÃ¸)",NOR,0.88,4.41,213,187.87,939.33,751.46,2016,May,pastries
1606,21/05/2016,"Green Tea (Toronto)",CAN,1.09,5.44,279,303.55,1517.76,1214.21,2016,May,beverages
1607,22/05/2016,"Blueberry Muffin (Hamilton)",NZL,0.86,4.31,398,343.08,1715.38,1372.3,2016,May,pastries
1608,23/05/2016,"Tuna Melt Panini (San Francisco)",USA,0.94,4.71,471,443.68,2218.41,1774.73,2016,May,food
1609,24/05/2016,"BLT Sandwich (San Francisco)",USA,0.6,3,145,87,435,348,2016,May,food
1610,25/05/2016,"Chicken Salad Sandwich (Sydney)",AUS,0.79,3.93,147,115.54,577.71,462.17,2016,May,food
1611,26/05/2016,"Cheese & Pickle Sandwich (Strasbourg)",FRA,0.74,3.69,165,121.77,608.85,487.08,2016,May,food
1612,27/05/2016,"Still Water (London)",GBR,1.06,5.31,410,435.42,2177.1,1741.68,2016,May,beverages
1613,28/05/2016,"Toast (SÃ¸nderborg)",DNK,0.67,3.33,236,157.18,785.88,628.7,2016,May,food
1614,29/05/2016,"Yoghurt (Lausanne)",CHE,0.87,4.35,176,153.12,765.6,612.48,2016,May,food
1615,30/05/2016,"Chicken Salad Sandwich (Seattle)",USA,0.74,3.69,273,201.47,1007.37,805.9,2016,May,food
1616,31/05/2016,"Granola Bar (Edinburgh)",GBR,0.75,3.76,305,229.36,1146.8,917.44,2016,May,food
1617,01/06/2016,"Peach Juice (Birmingham)",GBR,0.68,3.42,318,217.51,1087.56,870.05,2016,June,beverages
1618,02/06/2016,"Tuna Melt Panini (Hamilton)",NZL,0.95,4.75,335,318.25,1591.25,1273,2016,June,food
1619,03/06/2016,"Toast (Stuttgart)",DEU,0.6,3.02,302,182.41,912.04,729.63,2016,June,food
1620,04/06/2016,"Tea (Salzburg)",AUT,0.63,3.15,364,229.32,1146.6,917.28,2016,June,beverages
1621,05/06/2016,"Chicken Salad Sandwich (Austin)",USA,1.07,5.33,456,486.1,2430.48,1944.38,2016,June,food
1622,06/06/2016,"Porridge (Dublin)",IRL,0.92,4.59,391,358.94,1794.69,1435.75,2016,June,food
1623,07/06/2016,"Tuna Melt Panini (Hamburg)",DEU,0.91,4.54,472,428.58,2142.88,1714.3,2016,June,food
1624,08/06/2016,"Chicken Salad Sandwich (Salzburg)",AUT,0.92,4.61,368,339.3,1696.48,1357.18,2016,June,food
1625,09/06/2016,"Porridge (Southampton)",GBR,0.42,2.11,263,110.99,554.93,443.94,2016,June,food
1626,10/06/2016,"Lemon & Ginger Tea (Munich)",DEU,0.6,3,360,216,1080,864,2016,June,beverages
1627,11/06/2016,"Toast (Munich)",DEU,1.01,5.04,372,374.98,1874.88,1499.9,2016,June,food
1628,12/06/2016,"Chocolate Twist (KrakÃ³w)",POL,0.57,2.86,441,252.25,1261.26,1009.01,2016,June,pastries
1629,13/06/2016,"Coffee (Berlin)",DEU,0.92,4.62,329,304,1519.98,1215.98,2016,June,beverages
1630,14/06/2016,"Granola Bar (Toulouse)",FRA,0.3,1.5,119,35.7,178.5,142.8,2016,June,food
1631,15/06/2016,"Green Tea (Austin)",USA,0.44,2.19,136,59.57,297.84,238.27,2016,June,beverages
1632,16/06/2016,"Sparkling Water (Strasbourg)",FRA,1,4.99,111,110.78,553.89,443.11,2016,June,beverages
1633,17/06/2016,"Ham & Cheese Toastie (Kirkland)",USA,0.89,4.46,338,301.5,1507.48,1205.98,2016,June,food
1634,18/06/2016,"Green Tea (Odense)",DNK,0.99,4.93,231,227.77,1138.83,911.06,2016,June,beverages
1635,19/06/2016,"Coffee (Hamburg)",DEU,0.91,4.53,448,405.89,2029.44,1623.55,2016,June,beverages
1636,20/06/2016,"Blueberry Muffin (Strasbourg)",FRA,0.86,4.31,181,156.02,780.11,624.09,2016,June,pastries
1637,21/06/2016,"BLT Sandwich (Manchester)",GBR,0.93,4.67,290,270.86,1354.3,1083.44,2016,June,food
1638,22/06/2016,"Toast (Geneva)",CHE,0.67,3.36,180,120.96,604.8,483.84,2016,June,food
1639,23/06/2016,"Apple Juice (San Diego)",USA,0.77,3.87,429,332.05,1660.23,1328.18,2016,June,beverages
1640,24/06/2016,"Yoghurt (Paris)",FRA,0.53,2.63,497,261.42,1307.11,1045.69,2016,June,food
1641,25/06/2016,"Coffee (Portland)",USA,0.98,4.91,269,264.16,1320.79,1056.63,2016,June,beverages
1642,26/06/2016,"Peach Juice (Manchester)",GBR,0.99,4.96,484,480.13,2400.64,1920.51,2016,June,beverages
